"['Ruby', 'Delphi/ObjectPascal', 'Assembly', 'VB.NET', 'SQL', 'Redis', 'Elasticsearch', 'MongoDB', 'AmazonDynamoDB', 'Memcached', 'SQLite', 'Predix', 'AppleWatchorAppleTV', 'Serverless', 'Xamarin', 'Spring', 'Datascientistormachinelearningspecialist']"
"['Delphi/ObjectPascal', 'Assembly', 'C', 'SQL', 'Elasticsearch', 'MySQL', 'Serverless', 'Xamarin', 'Spring', 'QAortestdeveloper', 'Back-enddeveloper', 'C-suiteexecutive(CEO', 'CTO', 'etc.)', 'Datascientistormachinelearningspecialist']"
"['Angular', 'Datascientistormachinelearningspecialist', 'CSS', 'HTML']"
"['Ruby', 'Delphi/ObjectPascal', 'C', 'Objective-C', 'VisualBasic6', 'VB.NET', 'CoffeeScript', 'Redis', 'Memcached', 'Predix', 'Linux', 'Spring', 'Cordova', 'Datascientistormachinelearningspecialist']"
"['Perl', 'Kotlin', 'Ocaml', 'C', 'Matlab', 'Clojure', 'CoffeeScript', 'Redis', 'Elasticsearch', 'ApacheHive', 'GoogleBigQuery', 'AmazonEcho', 'GoogleHome', 'Spark', 'Designer', 'Systemadministrator', 'Educatororacademicresearcher', 'Databaseadministrator']"
"['Ruby', 'Delphi/ObjectPascal', 'Assembly', 'Perl', 'VisualBasic6', 'VB.NET', 'PostgreSQL', 'Serverless', 'Django', 'Cordova', 'Dataorbusinessanalyst', 'Student', 'C-suiteexecutive(CEO', 'CTO', 'etc.)', 'Datascientistormachinelearningspecialist']"
"['Ruby', 'Delphi/ObjectPascal', 'VB.NET', 'PostgreSQL', 'Serverless', 'ESP8266', 'Django', 'Spring', 'Dataorbusinessanalyst', 'Student', 'Datascientistormachinelearningspecialist']"
"['Ruby', 'Delphi/ObjectPascal', 'VisualBasic6', 'VB.NET', 'MariaDB', 'PostgreSQL', 'AmazonDynamoDB', 'Memcached', 'Predix', 'AWS', 'Linux', 'Xamarin', 'Django', 'Cordova', 'Spark', 'Torch/PyTorch', 'Student']"
"['Unnamed:0_x', 'Erlang', 'Ruby', 'Delphi/ObjectPascal', 'Assembly', 'Java', 'C', 'VBA', 'VB.NET', 'Hack', 'CoffeeScript', 'SQL', 'Julia', 'Elasticsearch', 'SQLServer', 'Neo4j', 'MongoDB', 'Cassandra', 'Oracle', 'Salesforce', 'Android', 'AppleWatchorAppleTV', 'GoogleCloudPlatform/AppEngine', 'RaspberryPi', 'Serverless', '.NETCore', 'Django', 'Spring', 'Node.js', 'Angular', 'QAortestdeveloper', 'Systemadministrator', 'Dataorbusinessanalyst', 'Marketingorsalesprofessional', 'Back-enddeveloper', 'C-suiteexecutive(CEO', 'CTO', 'etc.)', 'Datascientistormachinelearningspecialist', 'REST API', 'MVC', 'CSS', 'HTML']"
['Torch/PyTorch']
"['Engineeringmanager', 'QAortestdeveloper', 'Dataorbusinessanalyst', 'C-suiteexecutive(CEO', 'CTO', 'etc.)']"
"['Dataorbusinessanalyst', 'Student', 'Datascientistormachinelearningspecialist']"
"['Dataorbusinessanalyst', 'Student']"
"['Perl', 'Rust', 'Julia', 'PostgreSQL', 'AmazonDynamoDB', 'GoogleBigQuery', 'Serverless', '.NETCore', 'TensorFlow', 'Node.js', 'Dataorbusinessanalyst', 'Datascientistormachinelearningspecialist', 'React.js']"
"['Ruby', 'Delphi/ObjectPascal', 'Perl', 'Cobol', 'PHP', 'VB.NET', 'Redis', 'AmazonDynamoDB', 'AmazonEcho', 'Dataorbusinessanalyst', 'Educatororacademicresearcher', 'Student']"
['Datascientistormachinelearningspecialist']
['Educatororacademicresearcher']
"['Ruby', 'C', 'Objective-C', 'VB.NET', 'CoffeeScript', 'Redis', 'AmazonEcho', 'Serverless', 'Linux', 'Dataorbusinessanalyst']"
"['Kotlin', 'Matlab', 'Objective-C', 'Xamarin', 'Cordova', 'Systemadministrator', 'Back-enddeveloper', 'C-suiteexecutive(CEO', 'CTO', 'etc.)', 'DevOpsspecialist']"
"['Spark', 'Dataorbusinessanalyst', 'Educatororacademicresearcher', 'Student', 'Datascientistormachinelearningspecialist']"
"['Assembly', 'Kotlin', 'Java', 'Matlab', 'HTML', 'CoffeeScript', 'SQL', 'Elasticsearch', 'AmazonRedshift', 'SQLite', 'Salesforce', 'WordPress', 'AppleWatchorAppleTV', 'GoogleCloudPlatform/AppEngine', 'Serverless', 'ESP8266', 'Django', 'Cordova', 'Engineeringmanager', 'C-suiteexecutive(CEO', 'CTO', 'etc.)', 'Datascientistormachinelearningspecialist', 'Spring', 'Java EE', 'Spring Boot']"
"['Ruby', 'Delphi/ObjectPascal', 'Assembly', 'CSS', 'Kotlin', 'C', 'Matlab', 'Objective-C', 'VB.NET', 'CoffeeScript', 'Redis', 'AmazonDynamoDB', 'AmazonRedshift', 'AmazonEcho', 'GoogleCloudPlatform/AppEngine', 'Serverless', 'Xamarin', 'Django', 'Spark', 'Dataorbusinessanalyst', 'Databaseadministrator', 'HTML', 'javaScript']"
"['Ruby', 'Delphi/ObjectPascal', 'Objective-C', 'Cobol', 'VB.NET', 'CoffeeScript', 'AmazonDynamoDB', 'AmazonEcho', 'GoogleCloudPlatform/AppEngine', 'Serverless', 'Linux', 'Torch/PyTorch', 'Dataorbusinessanalyst', 'Student', 'C-suiteexecutive(CEO', 'CTO', 'etc.)', 'Databaseadministrator', 'Datascientistormachinelearningspecialist']"
"['Ruby', 'Delphi/ObjectPascal', 'C', 'Cobol', 'VB.NET', 'CoffeeScript', 'Rust', 'PostgreSQL', 'MongoDB', 'AmazonDynamoDB', 'Spark', 'QAortestdeveloper', 'Dataorbusinessanalyst', 'Back-enddeveloper', 'Student', 'C-suiteexecutive(CEO', 'CTO', 'etc.)', 'Datascientistormachinelearningspecialist']"
"['Delphi/ObjectPascal', 'Python', 'Perl', 'Kotlin', 'Matlab', 'HTML', 'CoffeeScript', 'Redis', 'AmazonDynamoDB', 'SQLite', 'Salesforce', 'WordPress', 'Hadoop', 'Cordova', 'Engineeringmanager', 'Git']"
"['Ruby', 'Delphi/ObjectPascal', 'Perl', 'Cobol', 'VisualBasic6', 'VB.NET', 'CoffeeScript', 'WordPress', 'Serverless', 'Django', 'Cordova', 'Datascientistormachinelearningspecialist']"
"['Ruby', 'Delphi/ObjectPascal', 'Perl', 'Objective-C', 'Cobol', 'VB.NET', 'CoffeeScript', 'IBMDb2', 'MySQL', 'Django', 'Spring', 'Student', 'Datascientistormachinelearningspecialist']"
"['Ruby', 'Delphi/ObjectPascal', 'Objective-C', 'VB.NET', 'CoffeeScript', 'Redis', 'Memcached', 'Predix', 'Linux', 'Drupal', 'Django', 'Spring', 'Cordova', 'Dataorbusinessanalyst', 'Datascientistormachinelearningspecialist']"
"['Dataorbusinessanalyst', 'Student', 'DevOpsspecialist', 'Databaseadministrator', 'Datascientistormachinelearningspecialist']"
"['Ruby', 'Delphi/ObjectPascal', 'Perl', 'Objective-C', 'Cobol', 'VisualBasic6', 'VB.NET', 'MariaDB', 'AmazonDynamoDB', 'MicrosoftAzure(Tables', 'CosmosDB', 'SQL', 'etc)', 'SQLite', 'Android', 'GoogleCloudPlatform/AppEngine', 'ESP8266', 'Spring', 'Cordova', 'Engineeringmanager', 'Dataorbusinessanalyst', 'Student', 'Datascientistormachinelearningspecialist']"
"['Assembly', 'C', 'VB.NET', 'CoffeeScript', 'SQL', 'Elasticsearch', 'PostgreSQL', 'AmazonDynamoDB', 'Serverless', 'ESP8266', 'Xamarin', 'Spring', 'Angular', 'Dataorbusinessanalyst', 'CSS', 'HTML']"
"['Ruby', 'Delphi/ObjectPascal', 'Perl', 'C', 'Cobol', 'VisualBasic6', 'VB.NET', 'HTML', 'CoffeeScript', 'Elasticsearch', 'AmazonDynamoDB', 'SQLite', 'Salesforce', 'WordPress', 'AppleWatchorAppleTV', 'GoogleCloudPlatform/AppEngine', 'AWS', 'Serverless', 'ESP8266', 'TensorFlow', 'Django', 'Spring', 'Cordova', 'Dataorbusinessanalyst', 'Student', 'Datascientistormachinelearningspecialist']"
